time,X_1D,X_2D,Y_2D
40371,271,-37,162
40372,270,-38,162
40373,271,-38,161
40374,270,-37,161
40375,271,-37,160
40376,272,-37,159
40377,271,-36,159
40378,270,-36,160
40379,271,-37,160
40380,270,-36,160
40381,269,-36,161
40382,268,-37,161
40383,267,-38,161
40384,268,-38,162
40385,269,-39,162
40386,270,-40,162
40387,269,-40,161
40388,270,-40,160
40389,271,-41,160
40390,270,-41,161
40391,269,-40,161
40392,268,-40,160
40393,267,-41,160
40394,266,-42,160
40395,265,-42,161
40396,266,-42,162
40397,267,-42,161
40398,268,-43,161
40399,267,-43,160
40400,266,-42,160
40401,265,-42,159
40402,266,-42,158
40403,267,-42,159
40404,266,-42,158
40405,265,-42,157
40406,264,-42,158
40407,265,-42,159
40408,266,-41,159
40409,267,-41,158
40410,266,-42,158
40411,267,-41,158
40412,266,-41,157
40413,267,-40,157
40414,266,-40,158
40415,267,-39,158
40416,268,-38,158
40417,267,-38,157
40418,268,-37,157
40419,269,-37,156
40420,270,-37,155
40421,269,-38,155
40422,270,-39,155
40423,271,-39,154
40424,270,-39,153
40425,271,-39,154
40426,272,-39,153
40427,271,-38,153
40428,272,-39,153
40429,271,-38,153
40430,272,-38,154
40431,273,-37,154
40432,272,-37,153
40433,271,-37,154
40434,272,-36,154
40435,273,-37,154
40436,272,-38,154
40437,271,-37,154
40438,270,-37,153
40439,269,-38,153
40440,270,-38,152
40441,271,-39,152
40442,272,-38,152
40443,271,-38,151
40444,272,-37,151
40445,271,-37,152
40446,272,-38,152
40447,271,-38,153
40448,272,-38,152
40449,271,-38,151
40450,270,-38,152
40451,269,-38,151
40452,268,-39,151
40453,267,-38,151
40454,266,-38,152
40455,267,-38,153
40456,266,-39,153
40457,265,-38,153
40458,266,-37,153
40459,267,-38,153
40460,268,-37,153
40461,267,-38,153
40462,266,-38,152
40463,267,-38,153
40464,266,-39,153
40465,265,-39,152
40466,264,-39,151
40467,263,-39,152
40468,262,-39,151
40469,263,-38,151
40470,262,-37,151
40471,263,-37,152
40472,264,-36,152
40473,265,-37,152
40474,266,-38,152
40475,265,-38,151
40476,264,-38,152
40477,263,-39,152
40478,262,-39,153
40479,261,-40,153
40480,262,-41,153
40481,261,-40,153
40482,262,-40,152
40483,263,-40,153
40484,262,-40,154
40485,261,-39,154
40486,262,-40,154
40487,261,-41,154
40488,260,-42,154
40489,259,-41,154
40490,260,-41,153
40491,261,-40,153
40492,262,-40,154
40493,263,-40,155
40494,262,-39,155
40495,263,-38,155
40496,264,-37,155
40497,263,-36,155
40498,264,-36,154
40499,265,-37,154
40500,264,-37,155
40501,263,-38,155
40502,264,-38,156
40503,263,-37,156
40504,262,-36,156
40505,261,-36,155
40506,262,-35,155
40507,261,-35,156
40508,262,-35,157
40509,261,-36,157
40510,260,-37,157
40511,259,-38,157
40512,258,-38,158
40513,259,-37,158
40514,260,-36,158
40515,259,-36,157
40516,258,-36,158
40517,257,-36,157
40518,256,-35,157
40519,257,-34,157
40520,258,-34,156
40521,259,-34,157
40522,260,-34,156
40523,259,-34,157
40524,258,-33,157
40525,259,-33,158
40526,258,-32,158
40527,257,-33,158
40528,256,-33,157
40529,255,-33,156
40530,254,-32,156
40531,253,-32,155
40532,252,-33,155
40533,251,-32,155
40534,250,-32,156
40535,251,-32,155
40536,250,-33,155
40537,249,-34,155
40538,248,-34,154
40539,247,-33,154
40540,248,-32,154
40541,249,-32,153
40542,248,-32,154
40543,249,-33,154
40544,250,-33,155
40545,251,-32,155
40546,252,-33,155
40547,253,-34,155
40548,254,-33,155
40549,253,-33,156
40550,252,-33,155
40551,251,-33,154
40552,250,-33,153
40553,251,-34,153
40554,252,-34,154
40555,253,-34,153
40556,252,-34,154
40557,253,-34,153
40558,254,-34,152
40559,253,-34,153
40560,252,-33,153
40561,253,-32,153
40562,254,-31,153
40563,253,-31,152
40564,254,-31,151
40565,253,-31,150
40566,254,-31,149
40567,255,-30,149
40568,254,-31,149
40569,253,-32,149
40570,254,-32,150
40571,255,-32,151
40572,254,-32,150
40573,255,-33,150
40574,254,-33,149
40575,255,-34,149
40576,254,-34,148
40577,253,-34,147
40578,254,-34,148
40579,253,-34,149
40580,252,-35,149
40581,251,-35,150
40582,252,-35,149
40583,251,-34,149
40584,250,-35,149
40585,249,-35,148
40586,250,-35,149
40587,249,-35,148
40588,250,-36,148
40589,251,-36,149
40590,252,-35,149
40591,253,-34,149
40592,254,-33,149
40593,253,-32,149
40594,254,-33,149
40595,255,-33,148
40596,254,-33,149
40597,253,-33,150
40598,252,-33,149
40599,251,-33,150
40600,252,-32,150
40601,253,-31,150
40602,254,-31,151
40603,255,-30,151
40604,254,-30,150
40605,255,-31,150
40606,256,-31,149
40607,255,-31,150
40608,254,-31,149
40609,255,-30,149
40610,256,-30,148
40611,255,-29,148
40612,254,-29,149
40613,255,-29,150
40614,256,-30,150
40615,257,-30,149
40616,256,-30,148
40617,257,-31,148
40618,258,-31,147
40619,257,-31,148
40620,258,-32,148
40621,259,-32,147
40622,258,-32,146
40623,257,-33,146
40624,258,-32,146
40625,257,-33,146
40626,258,-33,145
40627,257,-34,145
40628,258,-34,146
40629,257,-34,147
40630,258,-34,146
40631,259,-34,145
40632,260,-34,146
40633,259,-34,145
40634,260,-35,145
40635,259,-35,144
40636,258,-36,144
40637,257,-36,143
40638,256,-37,143
40639,257,-37,142
40640,258,-36,142
40641,257,-36,141
40642,258,-36,142
40643,257,-37,142
40644,256,-38,142
40645,257,-39,142
40646,256,-39,143
40647,255,-39,144
40648,254,-40,144
40649,255,-41,144
40650,256,-42,144
40651,257,-42,143
40652,256,-42,142
40653,257,-43,142
40654,258,-43,143
40655,259,-44,143
40656,258,-43,143
40657,257,-42,143
40658,258,-41,143
40659,257,-40,143
40660,258,-39,143
40661,257,-39,144
40662,258,-38,144
40663,259,-37,144
40664,258,-38,144
40665,259,-38,143
40666,260,-38,142
40667,259,-38,143
40668,258,-37,143
40669,257,-36,143
40670,258,-35,143
40671,259,-34,143
40672,258,-35,143
40673,259,-35,142
40674,260,-35,141
40675,261,-34,141
40676,262,-34,140
40677,263,-35,140
40678,264,-35,141
40679,265,-34,141
40680,266,-33,141
40681,267,-34,141
40682,266,-35,141
40683,265,-36,141
40684,264,-35,141
40685,263,-35,140
40686,264,-34,140
40687,265,-34,141
40688,266,-34,142
40689,265,-34,143
40690,264,-33,143
40691,265,-32,143
40692,266,-32,144
40693,265,-32,143
40694,266,-32,142
40695,265,-32,141
40696,266,-31,141
40697,265,-32,141
40698,266,-32,142
40699,265,-33,142
40700,266,-33,141
40701,267,-33,142
40702,266,-33,141
40703,267,-34,141
40704,268,-33,141
40705,267,-33,142
40706,268,-32,142
40707,269,-33,142
40708,268,-33,143
40709,269,-33,142
40710,268,-33,141
40711,269,-33,140
40712,270,-34,140
40713,269,-33,140
40714,270,-32,140
40715,271,-32,139
40716,272,-32,138
40717,273,-32,137
40718,272,-31,137
40719,273,-32,137
40720,274,-33,137
40721,275,-33,138
40722,276,-33,137
40723,275,-34,137
40724,274,-34,136
40725,273,-34,137
40726,272,-34,138
40727,271,-35,138
40728,270,-35,137
40729,269,-35,136
40730,268,-34,136
40731,269,-34,137
40732,268,-34,136
40733,267,-34,135
40734,268,-34,134
40735,267,-33,134
40736,266,-33,133
40737,265,-33,134
40738,266,-34,134
40739,267,-34,133
40740,266,-34,132
40741,267,-33,132
40742,266,-34,132
40743,265,-34,133
40744,266,-34,134
40745,267,-34,135
40746,268,-34,136
40747,267,-35,136
40748,266,-35,137
40749,267,-36,137
40750,266,-35,137
40751,265,-35,138
40752,266,-34,138
40753,265,-33,138
40754,264,-32,138
40755,263,-31,138
40756,262,-30,138
40757,261,-30,139
40758,260,-30,140
40759,261,-30,139
40760,262,-30,138
40761,261,-30,139
40762,260,-30,138
40763,259,-31,138
40764,260,-30,138
40765,259,-29,138
40766,260,-30,138
40767,261,-31,138
40768,260,-32,138
40769,261,-32,137
40770,262,-32,136
40771,261,-33,136
40772,262,-33,137
40773,261,-33,138
40774,260,-33,139
40775,261,-34,139
40776,262,-34,140
40777,263,-34,139
40778,262,-35,139
40779,263,-34,139
40780,264,-34,140
40781,265,-34,139
40782,264,-34,140
40783,263,-35,140
40784,262,-35,139
40785,261,-36,139
40786,260,-35,139
40787,261,-36,139
40788,262,-36,138
40789,263,-36,139
40790,264,-36,140
40791,265,-37,140
40792,266,-37,141
40793,265,-36,141
40794,266,-36,142
40795,267,-37,142
40796,268,-36,142
40797,269,-36,141
40798,270,-36,142
40799,271,-35,142
40800,270,-35,143
40801,271,-35,142
40802,270,-35,141
40803,271,-36,141
40804,272,-37,141
40805,273,-37,142
40806,272,-37,143
40807,271,-37,144
40808,270,-36,144
40809,271,-35,144
40810,272,-34,144
40811,273,-33,144
40812,274,-34,144
40813,275,-34,143
40814,274,-33,143
40815,273,-33,142
40816,272,-33,143
40817,271,-32,143
40818,272,-32,144
40819,271,-33,144
40820,272,-33,145
40821,273,-32,145
40822,274,-33,145
40823,273,-33,146
40824,272,-32,146
40825,273,-32,145
40826,272,-33,145
40827,271,-32,145
40828,272,-32,144
40829,271,-32,143
40830,270,-33,143
40831,271,-32,143
40832,272,-32,144
40833,271,-31,144
40834,272,-30,144
40835,273,-31,144
40836,274,-31,145
40837,273,-31,146
40838,274,-31,147
40839,275,-31,148
40840,274,-32,148
40841,275,-31,148
40842,276,-31,149
40843,275,-31,150
40844,276,-31,151
40845,277,-31,150
40846,278,-31,151
40847,277,-31,150
40848,276,-30,150
40849,277,-30,151
40850,278,-31,151
40851,279,-31,150
40852,280,-31,149
40853,279,-31,150
40854,278,-30,150
40855,277,-29,150
40856,276,-30,150
40857,275,-29,150
40858,276,-29,149
40859,275,-29,150
40860,274,-28,150
40861,273,-28,151
40862,272,-28,152
40863,271,-29,152
40864,270,-29,153
40865,271,-28,153
40866,270,-29,153
40867,271,-28,153
40868,270,-29,153
40869,269,-29,154
40870,270,-28,154
40871,269,-28,153
40872,270,-27,153
40873,271,-27,152
40874,270,-26,152
40875,269,-26,151
40876,270,-26,150
40877,271,-26,151
40878,272,-26,152
40879,273,-26,151
40880,274,-26,152
40881,273,-27,152
40882,272,-26,152
40883,273,-26,153
40884,272,-25,153
40885,273,-26,153
40886,272,-26,152
40887,271,-26,151
40888,272,-27,151
40889,273,-28,151
40890,272,-27,151
40891,271,-27,152
40892,272,-28,152
40893,273,-27,152
40894,274,-26,152
40895,273,-26,151
40896,272,-25,151
40897,273,-25,152
40898,272,-24,152
40899,271,-24,153
40900,270,-25,153
40901,269,-26,153
40902,268,-27,153
40903,267,-26,153
40904,268,-27,153
40905,269,-27,154
40906,268,-27,155
40907,267,-27,156
40908,266,-28,156
40909,265,-28,155
40910,266,-28,154
40911,265,-29,154
40912,266,-30,154
40913,267,-30,153
40914,266,-31,153
40915,265,-32,153
40916,264,-33,153
40917,265,-34,153
40918,264,-34,152
40919,263,-34,153
40920,262,-34,152
40921,263,-34,151
40922,264,-33,151
40923,263,-33,152
40924,262,-33,151
40925,261,-32,151
40926,260,-32,152
40927,259,-31,152
40928,260,-30,152
40929,259,-30,151
40930,260,-29,151
40931,261,-29,150
40932,260,-28,150
40933,261,-28,151
40934,262,-27,151
40935,263,-27,150
40936,262,-26,150
40937,261,-25,150
40938,260,-26,150
40939,261,-25,150
40940,260,-25,151
40941,259,-25,150
40942,258,-26,150
40943,257,-25,150
40944,256,-24,150
40945,257,-25,150
40946,256,-24,150
40947,255,-24,149
40948,256,-24,150
40949,255,-24,151
40950,256,-24,152
40951,255,-24,153
40952,254,-24,152
40953,255,-24,151
40954,254,-24,150
40955,255,-25,150
40956,256,-25,151
40957,257,-26,151
40958,258,-25,151
40959,259,-25,150
40960,260,-25,151
40961,261,-25,152
40962,262,-25,151
40963,261,-24,151
40964,262,-23,151
40965,261,-23,152
40966,262,-23,153
40967,263,-24,153
40968,262,-23,153
40969,263,-23,152
40970,264,-23,151
40971,265,-23,152
40972,264,-23,151
40973,265,-22,151
40974,264,-22,150
40975,263,-22,149
40976,262,-22,148
40977,261,-22,149
40978,262,-22,150
40979,261,-21,150
40980,260,-21,149
40981,259,-22,149
40982,260,-21,149
40983,261,-22,149
40984,260,-23,149
40985,259,-22,149
40986,260,-22,150
40987,259,-21,150
40988,258,-22,150
40989,259,-22,149
40990,260,-23,149
40991,259,-22,149
40992,260,-23,149
40993,261,-22,149
40994,262,-22,150
40995,261,-23,150
40996,262,-23,149
40997,261,-23,150
40998,260,-24,150
40999,261,-24,151
41000,262,-23,151
41001,263,-23,150
41002,262,-24,150
41003,261,-23,150
41004,260,-24,150
41005,259,-24,149
41006,260,-23,149
41007,259,-23,150
41008,260,-23,151
41009,261,-23,150
41010,260,-22,150
41011,261,-23,150
41012,260,-23,149
41013,261,-22,149
41014,262,-23,149
41015,261,-22,149
41016,262,-23,149
41017,263,-23,150
41018,262,-23,151
41019,263,-23,152
41020,264,-22,152
41021,265,-22,153
41022,266,-23,153
41023,265,-23,154
41024,266,-22,154
41025,265,-21,154
41026,264,-22,154
41027,265,-22,155
41028,266,-22,154
41029,265,-23,154
41030,266,-23,153
41031,265,-23,154
41032,264,-23,155
41033,265,-23,154
41034,264,-22,154
41035,265,-22,155
41036,264,-21,155
41037,263,-21,154
41038,264,-22,154
41039,265,-22,153
41040,264,-21,153
41041,265,-22,153
41042,264,-21,153
41043,265,-21,154
41044,264,-21,155
41045,265,-22,155
41046,266,-21,155
41047,267,-21,154
41048,268,-21,155
41049,269,-21,154
41050,268,-21,153
41051,267,-21,154
41052,266,-21,155
41053,267,-21,156
41054,266,-22,156
41055,265,-22,155
41056,266,-21,155
41057,267,-21,156
41058,266,-22,156
41059,267,-23,156
41060,268,-23,157
41061,269,-22,157
41062,268,-21,157
41063,269,-22,157
41064,270,-22,158
41065,269,-21,158
41066,268,-22,158
41067,267,-23,158
41068,266,-24,158
41069,265,-24,157
41070,264,-24,156
41071,265,-24,155
41072,266,-24,156
41073,265,-24,157
41074,264,-23,157
41075,263,-22,157
41076,262,-22,158
41077,263,-23,158
41078,264,-23,159
41079,265,-23,158
41080,264,-23,159
41081,263,-23,160
41082,264,-24,160
41083,263,-23,160
41084,262,-23,161
41085,263,-23,160
41086,262,-24,160
41087,263,-24,161
41088,264,-24,162
41089,265,-24,161
41090,264,-24,162
41091,263,-24,163
41092,264,-24,164
41093,263,-25,164
41094,264,-25,163
41095,263,-26,163
41096,264,-26,164
41097,263,-27,164
41098,262,-27,165
41099,261,-27,166
41100,260,-26,166
41101,261,-26,167
41102,260,-26,166
41103,261,-26,165
41104,260,-27,165
41105,261,-27,166
41106,260,-28,166
41107,261,-27,166
41108,260,-27,165
41109,261,-27,166
41110,260,-28,166
41111,259,-28,167
41112,260,-27,167
41113,261,-26,167
41114,262,-25,167
41115,263,-25,168
41116,262,-25,167
41117,263,-25,166
41118,264,-26,166
41119,263,-25,166
41120,264,-26,166
41121,265,-25,166
41122,264,-25,165
41123,263,-25,164
41124,264,-24,164
41125,263,-24,165
41126,262,-23,165
41127,263,-23,166
41128,262,-22,166
41129,263,-22,167
41130,262,-22,168
41131,261,-23,168
41132,262,-24,168
41133,263,-24,169
41134,264,-24,170
41135,265,-24,169
41136,266,-24,168
41137,265,-24,169
41138,264,-24,170
41139,265,-24,169
41140,266,-24,170
41141,265,-25,170
41142,266,-25,171
41143,267,-26,171
41144,268,-26,170
41145,267,-25,170
41146,266,-26,170
41147,267,-26,171
41148,268,-25,171
41149,267,-26,171
41150,266,-25,171
41151,267,-25,172
41152,268,-24,172
41153,269,-25,172
41154,268,-26,172
41155,267,-27,172
41156,266,-27,173
41157,265,-26,173
41158,264,-26,172
41159,265,-26,173
41160,264,-27,173
41161,265,-26,173
41162,264,-25,173
41163,265,-25,172
41164,266,-24,172
41165,267,-24,171
41166,268,-23,171
41167,269,-23,170
41168,268,-23,171
41169,267,-23,172
41170,268,-23,173
41171,267,-24,173
41172,266,-24,172
41173,265,-24,171
41174,266,-24,170
41175,265,-25,170
41176,264,-25,169
41177,263,-26,169
41178,264,-26,168
41179,265,-27,168
41180,264,-28,168
41181,263,-27,168
41182,262,-27,167
41183,261,-27,168
41184,260,-27,169
41185,261,-27,168
41186,260,-27,169
41187,259,-26,169
41188,258,-27,169
41189,259,-27,170
41190,260,-27,169
41191,261,-27,170
41192,260,-27,169
41193,259,-28,169
41194,260,-29,169
41195,259,-29,168
41196,260,-28,168
41197,261,-27,168
41198,262,-26,168
41199,261,-26,169
41200,260,-26,170
41201,261,-27,170
41202,262,-27,171
41203,263,-27,170
41204,262,-28,170
41205,261,-28,169
41206,262,-27,169
41207,263,-28,169
41208,264,-28,168
41209,265,-28,167
41210,266,-29,167
41211,267,-29,168
41212,266,-28,168
41213,265,-27,168
41214,266,-28,168
41215,265,-27,168
41216,264,-28,168
41217,263,-28,169
41218,264,-28,170
41219,265,-27,170
41220,264,-26,170
41221,265,-26,169
41222,264,-26,170
41223,263,-25,170
41224,264,-25,169
41225,263,-24,169
41226,264,-24,168
41227,263,-24,169
41228,264,-24,170
41229,263,-24,169
41230,262,-25,169
41231,263,-26,169
41232,264,-27,169
41233,265,-26,169
41234,264,-26,170
41235,263,-25,170
41236,264,-24,170
41237,263,-24,171
41238,262,-25,171
41239,261,-24,171
41240,260,-24,172
41241,259,-23,172
41242,258,-24,172
41243,257,-24,173
41244,256,-23,173
41245,255,-23,172
41246,256,-24,172
41247,255,-24,173
41248,256,-25,173
41249,255,-26,173
41250,256,-25,173
41251,255,-25,174
41252,254,-25,175
41253,255,-25,176
41254,254,-25,175
41255,255,-24,175
41256,254,-24,176
41257,253,-25,176
41258,252,-25,177
41259,253,-24,177
41260,252,-24,178
41261,251,-24,177
41262,250,-23,177
41263,251,-23,176
41264,250,-23,175
41265,251,-23,176
41266,250,-22,176
41267,251,-22,175
41268,252,-22,174
41269,253,-21,174
41270,254,-21,173
41271,255,-21,172
41272,256,-21,173
41273,257,-22,173
41274,258,-21,173
41275,257,-21,172
41276,256,-20,172
41277,257,-19,172
41278,256,-18,172
41279,257,-18,173
41280,258,-18,174
41281,257,-18,173
41282,258,-18,172
41283,259,-19,172
41284,258,-18,172
41285,259,-17,172
41286,258,-17,173
41287,257,-16,173
41288,258,-16,172
41289,257,-15,172
41290,256,-15,173
41291,257,-14,173
41292,256,-14,174
41293,255,-14,173
41294,256,-14,172
41295,257,-14,171
41296,256,-13,171
41297,257,-12,171
41298,256,-12,170
41299,257,-11,170
41300,256,-11,169
41301,255,-12,169
41302,256,-12,168
41303,257,-12,169
41304,258,-13,169
41305,259,-13,170
41306,260,-13,171
41307,259,-13,172
41308,260,-12,172
41309,259,-13,172
41310,260,-14,172
41311,259,-13,172
41312,260,-12,172
41313,259,-12,173
41314,258,-12,172
41315,257,-11,172
41316,256,-11,173
41317,257,-10,173
41318,258,-10,172
41319,257,-10,173
41320,256,-10,172
41321,257,-10,171
41322,256,-10,172
41323,257,-10,173
41324,258,-10,172
41325,257,-11,172
41326,258,-10,172
41327,257,-10,171
41328,258,-11,171
41329,257,-11,172
41330,256,-12,172
41331,257,-12,171
41332,258,-12,170
41333,259,-12,169
41334,260,-12,170
41335,259,-13,170
41336,258,-13,169
41337,257,-12,169
41338,258,-12,170
41339,259,-11,170
41340,260,-10,170
41341,261,-10,169
41342,262,-11,169
41343,263,-11,170
41344,264,-11,169
41345,265,-12,169
41346,266,-12,170
41347,265,-13,170
41348,264,-12,170
41349,265,-11,170
41350,264,-11,171
41351,265,-12,171
41352,266,-12,172
41353,265,-11,172
41354,264,-11,171
41355,265,-12,171
41356,264,-12,172
41357,265,-11,172
41358,266,-11,171
41359,265,-12,171
41360,266,-12,170
41361,267,-13,170
41362,268,-13,171
41363,269,-12,171
41364,268,-13,171
41365,267,-12,171
41366,266,-12,172
41367,265,-13,172
41368,266,-14,172
41369,265,-13,172
41370,266,-14,172
41371,267,-13,172
41372,268,-13,173
41373,267,-14,173
41374,266,-13,173
41375,265,-13,174
41376,266,-13,173
41377,265,-13,172
41378,264,-13,171
41379,265,-12,171
41380,264,-13,171
41381,263,-12,171
41382,264,-12,172
41383,265,-13,172
41384,264,-14,172
41385,263,-14,173
41386,262,-15,173
41387,263,-15,172
41388,262,-16,172
41389,261,-16,173
41390,260,-16,174
41391,259,-16,173
41392,260,-15,173
41393,259,-15,172
41394,260,-15,171
41395,261,-15,170
41396,262,-14,170
41397,261,-13,170
41398,262,-12,170
41399,263,-12,171
41400,262,-12,170
41401,263,-11,170
41402,262,-10,170
41403,261,-10,169
41404,260,-11,169
41405,259,-11,170
41406,258,-11,171
41407,259,-10,171
41408,260,-9,171
41409,261,-9,170
41410,262,-9,169
41411,261,-8,169
41412,262,-7,169
41413,261,-7,168
41414,260,-8,168
41415,261,-8,167
41416,260,-8,168
41417,261,-9,168
41418,260,-8,168
41419,259,-9,168
41420,258,-9,167
41421,257,-10,167
41422,258,-11,167
41423,259,-11,168
41424,258,-12,168
41425,257,-13,168
41426,258,-12,168
41427,259,-13,168
41428,260,-12,168
41429,261,-13,168
41430,260,-13,167
41431,259,-12,167
41432,258,-13,167
41433,257,-13,166
41434,258,-13,165
41435,257,-12,165
41436,256,-11,165
41437,255,-11,166
41438,256,-11,165
41439,257,-12,165
41440,256,-12,166
41441,257,-12,167
41442,258,-12,168
41443,257,-12,167
41444,258,-12,166
41445,257,-12,165
41446,258,-12,164
41447,257,-12,165
41448,256,-13,165
41449,257,-12,165
41450,256,-13,165
41451,257,-12,165
41452,258,-12,164
41453,259,-13,164
41454,260,-13,163
41455,259,-14,163
41456,260,-14,162
41457,261,-14,161
41458,262,-15,161
41459,261,-14,161
41460,262,-14,162
41461,261,-14,163
41462,260,-15,163
41463,259,-15,164
41464,260,-15,163
41465,261,-14,163
41466,260,-15,163
41467,261,-15,162
41468,260,-15,161
41469,261,-16,161
41470,260,-16,160
41471,259,-15,160
41472,260,-16,160
41473,259,-15,160
41474,260,-15,159
41475,261,-14,159
41476,260,-14,160
41477,259,-13,160
41478,258,-14,160
41479,257,-14,159
41480,258,-14,158
41481,259,-15,158
41482,260,-15,159
41483,259,-14,159
41484,258,-14,158
41485,257,-14,159
41486,258,-14,160
41487,257,-14,159
41488,256,-13,159
41489,257,-14,159
41490,256,-14,160
41491,257,-14,159
41492,256,-15,159
41493,257,-15,158
41494,258,-16,158
41495,257,-16,159
41496,256,-17,159
41497,255,-17,158
41498,254,-17,159
41499,253,-17,160
41500,252,-17,159
41501,251,-16,159
41502,250,-16,160
41503,251,-16,159
41504,252,-15,159
41505,253,-15,160
41506,252,-14,160
41507,251,-15,160
41508,250,-15,161
41509,249,-14,161
41510,250,-14,160
41511,249,-14,159
41512,248,-15,159
41513,249,-16,159
41514,250,-17,159
41515,249,-17,160
41516,248,-17,159
41517,247,-17,160
41518,246,-17,159
41519,245,-18,159
41520,246,-19,159
41521,245,-18,159
41522,244,-18,160
41523,243,-18,159
41524,244,-18,158
41525,243,-19,158
41526,242,-19,159
41527,243,-18,159
41528,244,-18,160
41529,243,-18,159
41530,242,-17,159
41531,241,-17,158
41532,240,-17,159
41533,239,-16,159
41534,238,-16,160
41535,239,-17,160
41536,240,-16,160
41537,239,-17,160
41538,238,-18,160
41539,239,-18,161
41540,238,-18,162
41541,239,-19,162
41542,240,-18,162
41543,239,-17,162
41544,238,-16,162
41545,237,-17,162
41546,238,-17,163
41547,237,-17,162
41548,236,-16,162
41549,235,-15,162
41550,234,-15,161
41551,233,-14,161
41552,234,-14,160
41553,233,-14,161
41554,232,-14,162
41555,231,-14,163
41556,232,-13,163
41557,231,-14,163
41558,232,-14,162
41559,233,-13,162
41560,232,-13,161
41561,231,-14,161
41562,232,-13,161
41563,231,-14,161
41564,230,-14,160
41565,231,-14,161
41566,230,-13,161
41567,231,-12,161
41568,232,-12,160
41569,231,-13,160
41570,232,-13,161
41571,233,-14,161
41572,232,-15,161
41573,233,-15,162
41574,232,-15,161
41575,231,-16,161
41576,230,-16,160
41577,229,-15,160
41578,230,-14,160
41579,229,-14,161
41580,230,-15,161
41581,231,-15,160
41582,232,-15,159
41583,233,-15,160
41584,232,-14,160
41585,231,-15,160
41586,232,-14,160
41587,233,-14,161
41588,234,-13,161
41589,235,-12,161
41590,236,-11,161
41591,235,-11,160
41592,236,-11,159
41593,235,-10,159
41594,236,-9,159
41595,235,-8,159
41596,236,-8,160
41597,235,-8,161
41598,234,-8,160
41599,235,-8,159
41600,234,-8,160
41601,233,-8,161
41602,234,-7,161
41603,233,-7,160
41604,234,-8,160
41605,233,-8,159
41606,234,-8,158
41607,233,-7,158
41608,232,-7,159
41609,233,-7,160
41610,234,-7,161
41611,235,-7,160
41612,234,-6,160
41613,235,-7,160
41614,236,-7,159
41615,237,-7,158
41616,236,-8,158
41617,237,-9,158
41618,238,-8,158
41619,239,-9,158
41620,238,-9,157
41621,239,-9,158
41622,240,-8,158
41623,241,-9,158
41624,242,-9,159
41625,241,-8,159
41626,240,-8,160
41627,239,-8,159
41628,238,-8,160
41629,239,-8,161
41630,240,-8,160
41631,239,-8,161
41632,238,-9,161
41633,239,-10,161
41634,240,-10,160
41635,241,-11,160
41636,240,-11,159
41637,241,-11,158
41638,240,-10,158
41639,239,-10,157
41640,240,-11,157
41641,239,-10,157
41642,238,-10,156
41643,237,-10,157
41644,236,-10,158
41645,237,-10,157
41646,236,-10,158
41647,237,-10,159
41648,238,-9,159
41649,239,-9,158
41650,238,-9,157
41651,239,-9,156
41652,238,-9,157
41653,237,-10,157
41654,238,-10,158
41655,239,-9,158
41656,238,-9,159
41657,239,-9,160
41658,238,-10,160
41659,239,-10,161
41660,238,-10,160
41661,239,-10,161
41662,238,-10,162
41663,239,-9,162
41664,240,-9,161
41665,241,-8,161
41666,240,-8,160
41667,239,-8,161
41668,238,-7,161
41669,239,-6,161
41670,238,-7,161
41671,239,-7,162
41672,238,-6,162
41673,237,-7,162
41674,238,-7,163
41675,237,-7,162
41676,236,-8,162
41677,237,-9,162
41678,238,-10,162
41679,237,-11,162
41680,236,-11,163
41681,235,-11,162
41682,234,-12,162
41683,233,-13,162
41684,234,-13,163
41685,233,-13,164
41686,234,-13,165
41687,233,-13,164
41688,234,-13,163
41689,233,-14,163
41690,234,-14,164
41691,233,-13,164
41692,234,-14,164
41693,233,-15,164
41694,232,-14,164
41695,233,-14,163
41696,232,-14,162
41697,231,-15,162
41698,230,-14,162
41699,231,-13,162
41700,232,-13,161
41701,233,-14,161
41702,234,-14,160
41703,235,-13,160
41704,234,-14,160
41705,235,-14,161
41706,236,-14,160
41707,237,-14,159
41708,236,-14,158
41709,235,-14,159
41710,234,-14,160
41711,235,-14,161
41712,234,-14,162
41713,233,-14,163
41714,232,-15,163
41715,231,-16,163
41716,230,-15,163
41717,231,-16,163
41718,230,-16,164
41719,231,-17,164
41720,230,-17,165
41721,231,-18,165
41722,230,-19,165
41723,229,-19,166
41724,228,-20,166
41725,227,-20,165
41726,226,-20,166
41727,227,-20,165
41728,226,-19,165
41729,227,-20,165
41730,228,-21,165
41731,227,-22,165
41732,226,-22,164
41733,225,-22,163
41734,226,-22,162
41735,227,-21,162
41736,228,-21,163
41737,227,-22,163
41738,226,-23,163
41739,227,-24,163
41740,228,-23,163
41741,229,-23,162
41742,230,-22,162
41743,231,-22,161
41744,230,-21,161
41745,231,-22,161
41746,230,-22,162
41747,231,-22,163
41748,230,-23,163
41749,231,-23,162
41750,230,-23,163
41751,229,-22,163
41752,230,-23,163
41753,229,-24,163
41754,230,-24,164
41755,229,-24,165
41756,230,-24,166
41757,229,-24,167
41758,230,-23,167
41759,229,-22,167
41760,228,-22,168
41761,229,-23,168
41762,228,-23,167
41763,229,-24,167
41764,230,-23,167
41765,229,-22,167
41766,230,-23,167
41767,229,-24,167
41768,230,-25,167
